FLD_ZONE,LUCODE,popul_by_1,risk_group
AO,33,6809,high
AO,353,6809,high
AO,53,6809,high
AO,333,6809,high
AO,133,6809,high
AO,193,6809,high
AO,33,6809,high
AO,273,6809,high
AO,173,6809,high
AO,173,6809,high
AO,333,6809,high
AO,13,6809,high
AO,33,6809,high
AO,353,6809,high
AO,333,6809,high
AO,33,6809,high
AO,233,6809,high
AO,153,6809,high
AO,333,6809,high
AO,253,6809,high
AO,53,6809,high
AO,93,6809,high
AO,313,6809,high
AO,253,6809,high
AO,253,6809,high
AO,13,6809,high
AO,13,6809,high
AO,233,6809,high
AO,213,6809,high
AO,113,6809,high
AO,233,6809,high
AO,353,6809,high
AO,173,6809,high
AO,113,6809,high
AO,93,6809,high
AO,293,6809,high
AO,273,6809,high
AO,193,6809,high
AO,213,6809,high
AO,213,6809,high
AO,213,6809,high
AO,93,6809,high
AO,253,6809,high
AO,273,6809,high
AO,113,6809,high
AO,13,6809,high
AO,153,6809,high
AO,73,6809,high
AO,93,6809,high
AO,213,6809,high
AO,73,6809,high
AO,253,6809,high
AO,233,6809,high
AO,13,6809,high
AO,93,6809,high
AO,73,6809,high
AO,293,6809,high
AO,73,6809,high
AO,173,6809,high
AO,53,6809,high
AO,353,6809,high
AO,53,6809,high
AO,53,6809,high
AO,233,6809,high
AO,333,6809,high
AO,173,6809,high
AO,273,6809,high
AO,13,6809,high
AO,293,6809,high
AO,253,6809,high
AO,93,6809,high
AO,253,6809,high
AO,213,6809,high
AO,193,6809,high
AO,93,6809,high
AO,213,6809,high
AO,293,6809,high
AO,173,6809,high
AO,333,6809,high
AO,153,6809,high
AO,273,6809,high
AO,273,6809,high
AO,173,6809,high
AO,253,6809,high
AO,93,6809,high
AO,233,6809,high
AO,13,6809,high
AO,53,6809,high
AO,213,6809,high
AO,153,6809,high
AO,353,6809,high
AO,333,6809,high
AO,53,6809,high
AO,113,6809,high
AO,273,6809,high
AO,173,6809,high
AO,93,6809,high
AO,233,6809,high
AO,333,6809,high
AO,113,6809,high
AO,293,6809,high
AO,13,6809,high
AO,93,6809,high
AO,273,6809,high
AO,13,6809,high
AO,233,6809,high
AO,213,6809,high
AO,353,6809,high
AO,53,6809,high
AO,53,6809,high
AO,173,6809,high
AO,253,6809,high
AO,353,6809,high
AO,173,6809,high
AO,233,6809,high
AO,333,6809,high
AO,153,6809,high
AO,273,6809,high
AO,193,6809,high
AO,113,6809,high
AO,53,6809,high
AO,93,6809,high
AO,273,6809,high
AO,93,6809,high
AO,213,6809,high
AO,333,6809,high
AO,133,6809,high
AO,73,6809,high
AO,313,6809,high
AO,13,6809,high
AO,153,6809,high
AO,53,6809,high
AO,273,6809,high
AO,253,6809,high
AO,73,6809,high
AO,233,6809,high
AO,133,6809,high
AO,253,6809,high
AO,313,6809,high
AO,113,6809,high
AO,113,6809,high
AO,13,6809,high
AO,353,6809,high
AO,73,6809,high
AO,213,6809,high
AO,53,6809,high
AO,333,6809,high
AO,293,6809,high
AO,253,6809,high
AO,93,6809,high
AO,273,6809,high
AO,353,6809,high
AO,113,6809,high
AO,313,6809,high
AO,193,6809,high
AO,253,6809,high
AO,73,6809,high
AO,173,6809,high
AO,213,6809,high
AO,293,6809,high
AO,233,6809,high
AO,113,6809,high
AO,133,6809,high
AO,73,6809,high
AO,313,6809,high
AO,73,6809,high
AO,13,6809,high
AO,153,6809,high
AO,93,6809,high
AO,173,6809,high
AO,333,6809,high
AO,73,6809,high
AO,113,6809,high
AO,113,6809,high
AO,73,6809,high
AO,333,6809,high
AO,233,6809,high
AO,73,6809,high
AO,53,6809,high
AO,253,6809,high
AO,233,6809,high
AO,193,6809,high
AO,313,6809,high
AO,273,6809,high
AO,213,6809,high
AO,113,6809,high
AO,53,6809,high
AO,173,6809,high
AO,13,6809,high
AO,173,6809,high
AO,93,6809,high
AO,293,6809,high
AO,293,6809,high
AO,333,6809,high
AO,273,6809,high
AO,293,6809,high
AO,53,6809,high
AO,253,6809,high
AO,313,6809,high
AH,320,2699,high
AH,100,2699,high
AH,140,2699,high
AH,320,2699,high
AH,160,2699,high
AH,340,2699,high
AH,160,2699,high
AH,140,2699,high
AH,0,2699,high
AH,140,2699,high
AH,220,2699,high
AH,140,2699,high
AH,320,2699,high
AH,220,2699,high
AH,340,2699,high
AH,140,2699,high
AH,340,2699,high
AH,340,2699,high
AH,140,2699,high
AH,220,2699,high
AH,340,2699,high
AH,320,2699,high
AH,200,2699,high
AH,220,2699,high
AH,340,2699,high
AH,320,2699,high
AH,340,2699,high
AH,100,2699,high
AH,100,2699,high
AH,100,2699,high
AH,220,2699,high
AH,220,2699,high
AH,340,2699,high
AH,100,2699,high
AH,320,2699,high
AH,220,2699,high
AH,220,2699,high
AH,140,2699,high
AH,160,2699,high
AH,100,2699,high
AH,320,2699,high
AH,340,2699,high
AH,160,2699,high
AH,120,2699,high
AH,120,2699,high
AH,60,2699,high
AH,180,2699,high
AH,60,2699,high
AH,60,2699,high
AH,200,2699,high
AH,200,2699,high
AH,120,2699,high
AH,0,2699,high
AH,260,2699,high
AH,180,2699,high
AH,180,2699,high
AH,120,2699,high
AH,120,2699,high
AH,120,2699,high
AH,100,2699,high
AH,60,2699,high
AH,120,2699,high
AH,260,2699,high
AH,140,2699,high
AH,120,2699,high
AH,280,2699,high
AH,120,2699,high
AH,0,2699,high
AH,40,2699,high
AH,100,2699,high
AH,40,2699,high
AH,280,2699,high
AH,200,2699,high
AH,280,2699,high
AH,40,2699,high
AH,60,2699,high
AH,180,2699,high
AH,280,2699,high
AH,240,2699,high
AH,260,2699,high
AH,0,2699,high
AH,200,2699,high
AH,260,2699,high
AH,0,2699,high
AH,240,2699,high
AH,260,2699,high
AH,0,2699,high
AH,240,2699,high
AH,240,2699,high
AH,240,2699,high
AH,240,2699,high
AH,240,2699,high
AH,260,2699,high
AH,240,2699,high
AH,0,2699,high
AH,240,2699,high
AH,260,2699,high
AH,180,2699,high
AH,200,2699,high
AH,180,2699,high
AH,180,2699,high
AH,60,2699,high
AH,260,2699,high
AH,180,2699,high
AH,60,2699,high
AH,180,2699,high
AH,60,2699,high
AH,260,2699,high
AH,60,2699,high
AH,200,2699,high
AH,300,2699,high
AH,300,2699,high
AH,300,2699,high
AH,300,2699,high
AH,80,2699,high
AH,80,2699,high
AH,160,2699,high
AH,200,2699,high
AH,160,2699,high
AH,80,2699,high
AH,20,2699,high
AH,20,2699,high
AH,20,2699,high
AH,160,2699,high
AH,20,2699,high
AH,80,2699,high
AH,20,2699,high
AH,80,2699,high
AH,20,2699,high
AH,200,2699,high
AH,160,2699,high
AH,20,2699,high
AH,20,2699,high
AH,100,2699,high
AH,80,2699,high
AH,220,2699,high
AH,140,2699,high
AH,320,2699,high
AH,80,2699,high
AH,160,2699,high
AH,80,2699,high
AH,320,2699,high
AH,80,2699,high
AH,20,2699,high
AH,40,2699,high
AH,280,2699,high
AH,40,2699,high
AH,280,2699,high
AH,40,2699,high
AH,300,2699,high
AH,300,2699,high
AH,300,2699,high
AH,280,2699,high
AH,40,2699,high
AH,40,2699,high
AH,280,2699,high
AH,0,2699,high
AH,300,2699,high
AH,280,2699,high
AH,300,2699,high
AH,0,2699,high
AH,40,2699,high
AH,246,9017,high
AH,66,9017,high
AH,86,9017,high
AH,86,9017,high
AH,246,9017,high
AH,206,9017,high
AH,86,9017,high
AH,226,9017,high
AH,226,9017,high
AH,86,9017,high
AH,206,9017,high
AH,206,9017,high
AH,46,9017,high
AH,86,9017,high
AH,246,9017,high
AH,246,9017,high
AH,86,9017,high
AH,46,9017,high
AH,86,9017,high
AH,86,9017,high
AH,146,9017,high
AH,146,9017,high
AH,126,9017,high
AH,126,9017,high
AH,46,9017,high
AH,246,9017,high
AH,226,9017,high
AH,206,9017,high
AH,46,9017,high
AH,206,9017,high
AH,46,9017,high
AH,206,9017,high
AH,226,9017,high
AH,246,9017,high
AH,46,9017,high
AH,46,9017,high
AH,306,9017,high
AH,66,9017,high
AH,246,9017,high
AH,246,9017,high
AH,206,9017,high
AH,226,9017,high
AH,246,9017,high
AH,46,9017,high
AH,46,9017,high
AH,146,9017,high
AH,86,9017,high
AH,66,9017,high
AH,6,9017,high
AH,6,9017,high
AH,226,9017,high
AH,286,9017,high
AH,106,9017,high
AH,306,9017,high
AH,6,9017,high
AH,166,9017,high
AH,66,9017,high
AH,26,9017,high
AH,126,9017,high
AH,26,9017,high
AH,306,9017,high
AH,326,9017,high
AH,66,9017,high
AH,166,9017,high
AH,146,9017,high
AH,226,9017,high
AH,126,9017,high
AH,26,9017,high
AH,306,9017,high
AH,26,9017,high
AH,6,9017,high
AH,326,9017,high
AH,346,9017,high
AH,186,9017,high
AH,226,9017,high
AH,126,9017,high
AH,186,9017,high
AH,186,9017,high
AH,266,9017,high
AH,106,9017,high
AH,166,9017,high
AH,286,9017,high
AH,266,9017,high
AH,306,9017,high
AH,286,9017,high
AH,166,9017,high
AH,186,9017,high
AH,166,9017,high
AH,146,9017,high
AH,106,9017,high
AH,6,9017,high
AH,346,9017,high
AH,166,9017,high
AH,346,9017,high
AH,326,9017,high
AH,126,9017,high
AH,286,9017,high
AH,146,9017,high
AH,286,9017,high
AH,26,9017,high
AH,306,9017,high
AH,326,9017,high
AH,146,9017,high
AH,66,9017,high
AH,146,9017,high
AH,26,9017,high
AH,106,9017,high
AH,346,9017,high
AH,106,9017,high
AH,126,9017,high
AH,26,9017,high
AH,66,9017,high
AH,266,9017,high
AH,26,9017,high
AH,306,9017,high
AH,26,9017,high
AH,306,9017,high
AH,186,9017,high
AH,106,9017,high
AH,6,9017,high
AH,266,9017,high
AH,126,9017,high
AH,266,9017,high
AH,286,9017,high
AH,6,9017,high
AH,186,9017,high
AH,346,9017,high
AH,326,9017,high
AH,326,9017,high
AH,226,9017,high
AH,166,9017,high
AH,66,9017,high
AH,266,9017,high
AH,346,9017,high
AH,326,9017,high
AH,286,9017,high
AH,306,9017,high
AH,186,9017,high
AH,126,9017,high
AH,346,9017,high
AH,206,9017,high
AH,186,9017,high
AH,106,9017,high
AH,66,9017,high
AH,6,9017,high
AH,266,9017,high
AH,286,9017,high
AH,326,9017,high
AH,326,9017,high
AH,106,9017,high
AH,346,9017,high
AH,166,9017,high
AH,346,9017,high
AH,166,9017,high
AH,206,9017,high
AH,286,9017,high
AH,6,9017,high
AH,106,9017,high
AH,186,9017,high
AH,266,9017,high
AH,266,9017,high
AH,146,9017,high
AO,55,3573,high
AO,175,3573,high
AO,195,3573,high
AO,215,3573,high
AO,295,3573,high
AO,175,3573,high
AO,335,3573,high
AO,295,3573,high
AO,55,3573,high
AO,195,3573,high
AO,315,3573,high
AO,175,3573,high
AO,195,3573,high
AO,55,3573,high
AO,295,3573,high
AO,55,3573,high
AO,295,3573,high
AO,295,3573,high
AO,335,3573,high
AO,195,3573,high
AO,255,3573,high
AO,175,3573,high
AO,55,3573,high
AO,315,3573,high
AO,55,3573,high
AO,295,3573,high
AO,175,3573,high
AO,195,3573,high
AO,215,3573,high
AO,195,3573,high
AO,195,3573,high
AO,295,3573,high
AO,295,3573,high
AO,215,3573,high
AO,295,3573,high
AO,295,3573,high
AO,55,3573,high
AO,315,3573,high
AO,215,3573,high
AO,335,3573,high
AO,295,3573,high
AO,215,3573,high
AO,335,3573,high
AO,195,3573,high
AO,55,3573,high
AO,175,3573,high
AO,55,3573,high
AO,295,3573,high
AO,195,3573,high
AO,335,3573,high
AO,175,3573,high
AO,215,3573,high
AO,175,3573,high
AO,335,3573,high
AO,295,3573,high
AO,335,3573,high
AO,195,3573,high
AO,295,3573,high
AO,295,3573,high
AO,195,3573,high
AO,295,3573,high
AO,55,3573,high
AO,195,3573,high
AO,195,3573,high
AO,295,3573,high
AO,335,3573,high
AO,335,3573,high
AO,295,3573,high
AO,195,3573,high
AO,175,3573,high
AO,335,3573,high
AO,295,3573,high
AO,215,3573,high
AO,295,3573,high
AO,295,3573,high
AO,335,3573,high
AO,215,3573,high
AO,295,3573,high
AO,55,3573,high
AO,195,3573,high
AO,175,3573,high
AO,55,3573,high
AO,215,3573,high
AO,295,3573,high
AO,335,3573,high
AO,295,3573,high
AO,175,3573,high
AO,295,3573,high
AO,195,3573,high
AO,195,3573,high
AO,255,3573,high
AO,295,3573,high
AO,255,3573,high
AO,295,3573,high
AO,335,3573,high
AO,175,3573,high
AO,175,3573,high
AO,295,3573,high
AO,195,3573,high
AO,295,3573,high
AO,295,3573,high
AO,195,3573,high
AO,335,3573,high
AO,55,3573,high
AO,175,3573,high
AO,195,3573,high
AO,175,3573,high
AO,195,3573,high
AO,175,3573,high
AO,95,3573,high
AO,315,3573,high
AO,95,3573,high
AO,215,3573,high
AO,95,3573,high
AO,95,3573,high
AO,95,3573,high
AO,95,3573,high
AO,335,3573,high
AO,315,3573,high
AO,315,3573,high
AO,95,3573,high
AO,215,3573,high
AO,95,3573,high
AO,175,3573,high
AO,95,3573,high
AO,315,3573,high
AO,315,3573,high
AO,95,3573,high
AO,95,3573,high
AO,175,3573,high
AO,315,3573,high
AO,215,3573,high
AO,315,3573,high
AO,175,3573,high
AO,175,3573,high
AO,335,3573,high
AO,95,3573,high
AO,95,3573,high
AO,95,3573,high
AO,315,3573,high
AO,95,3573,high
AO,175,3573,high
AO,95,3573,high
AO,215,3573,high
AO,175,3573,high
AO,95,3573,high
AO,95,3573,high
AO,95,3573,high
AO,335,3573,high
AO,95,3573,high
AO,95,3573,high
AO,95,3573,high
AO,95,3573,high
AO,55,3573,high
AO,95,3573,high
AO,315,3573,high
AO,315,3573,high
AO,315,3573,high
AO,315,3573,high
AO,315,3573,high
AO,335,3573,high
AO,335,3573,high
AO,315,3573,high
AO,215,3573,high
AO,315,3573,high
AO,315,3573,high
AO,175,3573,high
AO,175,3573,high
AO,315,3573,high
AO,315,3573,high
AO,315,3573,high
AO,95,3573,high
AO,95,3573,high
AO,315,3573,high
AO,215,3573,high
AO,315,3573,high
AO,95,3573,high
AO,95,3573,high
AO,315,3573,high
AO,95,3573,high
AO,95,3573,high
AO,95,3573,high
AO,315,3573,high
AO,315,3573,high
AO,175,3573,high
AO,95,3573,high
AO,95,3573,high
AO,315,3573,high
AO,95,3573,high
AO,55,3573,high
AO,175,3573,high
AO,335,3573,high
AO,195,3573,high
AO,255,3573,high
AO,195,3573,high
AO,195,3573,high
AO,195,3573,high
AO,255,3573,high
AO,335,3573,high
AO,215,3573,high
AO,175,3573,high
AO,255,3573,high
AO,215,3573,high
AO,55,3573,high
AO,215,3573,high
AO,335,3573,high
AO,335,3573,high
AO,195,3573,high
AO,315,3573,high
AO,255,3573,high
AO,315,3573,high
AO,195,3573,high
AO,215,3573,high
AO,55,3573,high
AO,195,3573,high
AO,295,3573,high
AO,295,3573,high
AO,195,3573,high
AO,315,3573,high
AO,295,3573,high
AO,55,3573,high
AO,195,3573,high
AO,295,3573,high
AO,215,3573,high
AO,335,3573,high
AO,175,3573,high
AO,55,3573,high
AO,195,3573,high
AO,215,3573,high
AO,195,3573,high
AO,195,3573,high
AO,175,3573,high
AO,215,3573,high
AO,175,3573,high
AO,215,3573,high
AO,175,3573,high
AO,335,3573,high
AO,315,3573,high
AO,215,3573,high
AO,215,3573,high
AO,335,3573,high
AO,335,3573,high
AO,215,3573,high
AO,215,3573,high
AO,315,3573,high
AO,335,3573,high
AO,55,3573,high
AO,255,3573,high
AO,215,3573,high
AO,55,3573,high
AO,55,3573,high
AO,55,3573,high
AO,335,3573,high
AO,215,3573,high
AO,215,3573,high
AO,55,3573,high
AO,195,3573,high
AO,335,3573,high
AO,335,3573,high
AO,335,3573,high
AO,55,3573,high
AO,175,3573,high
AO,55,3573,high
AO,215,3573,high
AO,175,3573,high
AO,55,3573,high
AO,315,3573,high
AO,335,3573,high
AO,215,3573,high
AO,215,3573,high
AO,215,3573,high
AO,335,3573,high
AO,175,3573,high
AO,115,3573,high
AO,355,3573,high
AO,115,3573,high
AO,135,3573,high
AO,135,3573,high
AO,15,3573,high
AO,35,3573,high
AO,35,3573,high
AO,275,3573,high
AO,135,3573,high
AO,35,3573,high
AO,135,3573,high
AO,35,3573,high
AO,135,3573,high
AO,135,3573,high
AO,15,3573,high
AO,35,3573,high
AO,35,3573,high
AO,35,3573,high
AO,35,3573,high
AO,135,3573,high
AO,15,3573,high
AO,15,3573,high
AO,255,3573,high
AO,135,3573,high
AO,235,3573,high
AO,135,3573,high
AO,15,3573,high
AO,135,3573,high
AO,135,3573,high
AO,135,3573,high
AO,115,3573,high
AO,255,3573,high
AO,255,3573,high
AO,15,3573,high
AO,15,3573,high
AO,135,3573,high
AO,135,3573,high
AO,35,3573,high
AO,35,3573,high
AO,35,3573,high
AO,35,3573,high
AO,115,3573,high
AO,275,3573,high
AO,35,3573,high
AO,35,3573,high
AO,35,3573,high
AO,255,3573,high
AO,35,3573,high
AO,35,3573,high
AO,35,3573,high
AO,35,3573,high
AO,35,3573,high
AO,35,3573,high
AO,15,3573,high
AO,275,3573,high
AO,135,3573,high
AO,35,3573,high
AO,275,3573,high
AO,35,3573,high
AO,35,3573,high
AO,15,3573,high
AO,235,3573,high
AO,35,3573,high
AO,35,3573,high
AO,35,3573,high
AO,275,3573,high
AO,35,3573,high
AO,35,3573,high
AO,115,3573,high
AO,35,3573,high
AO,35,3573,high
AO,135,3573,high
AO,15,3573,high
AO,135,3573,high
AO,75,3573,high
AO,75,3573,high
AO,235,3573,high
AO,75,3573,high
AO,75,3573,high
AO,135,3573,high
AO,75,3573,high
AO,75,3573,high
AO,75,3573,high
AO,115,3573,high
AO,235,3573,high
AO,75,3573,high
AO,75,3573,high
AO,115,3573,high
AO,75,3573,high
AO,75,3573,high
AO,135,3573,high
AO,135,3573,high
AO,75,3573,high
AO,135,3573,high
AO,15,3573,high
AO,15,3573,high
AO,15,3573,high
AO,235,3573,high
AO,75,3573,high
AO,75,3573,high
AO,75,3573,high
AO,235,3573,high
AO,255,3573,high
AO,75,3573,high
AO,15,3573,high
AO,135,3573,high
AO,135,3573,high
AO,135,3573,high
AO,255,3573,high
AO,15,3573,high
AO,115,3573,high
AO,75,3573,high
AO,235,3573,high
AO,75,3573,high
AO,75,3573,high
AO,75,3573,high
AO,75,3573,high
AO,15,3573,high
AO,75,3573,high
AO,75,3573,high
AO,135,3573,high
AO,135,3573,high
AO,135,3573,high
AO,135,3573,high
AO,15,3573,high
AO,135,3573,high
AO,75,3573,high
AO,15,3573,high
AO,75,3573,high
AO,75,3573,high
AO,75,3573,high
AO,75,3573,high
AO,75,3573,high
AO,75,3573,high
AO,135,3573,high
AO,135,3573,high
AO,75,3573,high
AO,135,3573,high
AO,75,3573,high
AO,75,3573,high
AO,235,3573,high
AO,75,3573,high
AO,255,3573,high
AO,35,3573,high
AO,275,3573,high
AO,15,3573,high
AO,235,3573,high
AO,355,3573,high
AO,355,3573,high
AO,355,3573,high
AO,355,3573,high
AO,355,3573,high
AO,235,3573,high
AO,275,3573,high
AO,235,3573,high
AO,355,3573,high
AO,355,3573,high
AO,275,3573,high
AO,255,3573,high
AO,255,3573,high
AO,355,3573,high
AO,275,3573,high
AO,355,3573,high
AO,255,3573,high
AO,275,3573,high
AO,355,3573,high
AO,275,3573,high
AO,235,3573,high
AO,355,3573,high
AO,355,3573,high
AO,255,3573,high
AO,275,3573,high
AO,155,3573,high
AO,155,3573,high
AO,235,3573,high
AO,355,3573,high
AO,355,3573,high
AO,355,3573,high
AO,275,3573,high
AO,155,3573,high
AO,355,3573,high
AO,255,3573,high
AO,155,3573,high
AO,155,3573,high
AO,355,3573,high
AO,155,3573,high
AO,155,3573,high
AO,355,3573,high
AO,275,3573,high
AO,155,3573,high
AO,275,3573,high
AO,355,3573,high
AO,275,3573,high
AO,355,3573,high
AO,355,3573,high
AO,155,3573,high
AO,355,3573,high
AO,155,3573,high
AO,355,3573,high
AO,355,3573,high
AO,355,3573,high
AO,355,3573,high
AO,275,3573,high
AO,355,3573,high
AO,155,3573,high
AO,275,3573,high
AO,355,3573,high
AO,155,3573,high
AO,235,3573,high
AO,155,3573,high
AO,275,3573,high
AO,155,3573,high
AO,355,3573,high
AO,155,3573,high
AO,235,3573,high
AO,275,3573,high
AO,235,3573,high
AO,35,3573,high
AO,115,3573,high
AO,275,3573,high
AO,15,3573,high
AO,235,3573,high
AO,275,3573,high
AO,15,3573,high
AO,275,3573,high
AO,155,3573,high
AO,155,3573,high
AO,15,3573,high
AO,15,3573,high
AO,115,3573,high
AO,15,3573,high
AO,155,3573,high
AO,255,3573,high
AO,275,3573,high
AO,155,3573,high
AO,275,3573,high
AO,115,3573,high
AO,35,3573,high
AO,15,3573,high
AO,15,3573,high
AO,115,3573,high
AO,15,3573,high
AO,235,3573,high
AO,15,3573,high
AO,255,3573,high
AO,155,3573,high
AO,15,3573,high
AO,115,3573,high
AO,255,3573,high
AO,155,3573,high
AO,155,3573,high
AO,235,3573,high
AO,275,3573,high
AO,355,3573,high
AO,235,3573,high
AO,355,3573,high
AO,275,3573,high
AO,155,3573,high
AO,275,3573,high
AO,155,3573,high
AO,255,3573,high
AO,355,3573,high
AO,155,3573,high
AO,275,3573,high
AO,275,3573,high
AO,155,3573,high
AO,235,3573,high
AO,155,3573,high
AO,155,3573,high
AO,155,3573,high
AO,355,3573,high
AO,155,3573,high
AO,255,3573,high
AO,255,3573,high
AO,275,3573,high
AO,115,3573,high
AO,275,3573,high
AO,15,3573,high
AO,155,3573,high
AO,155,3573,high
AO,155,3573,high
AO,275,3573,high
AO,15,3573,high
AO,275,3573,high
AO,15,3573,high
AO,235,3573,high
AO,15,3573,high
AO,135,3573,high
AO,155,3573,high
AO,135,3573,high
AO,55,3573,high
AO,235,3573,high
AO,115,3573,high
AO,255,3573,high
AO,55,3573,high
AO,115,3573,high
AO,55,3573,high
AO,55,3573,high
AO,255,3573,high
AO,115,3573,high
AO,235,3573,high
AO,115,3573,high
AO,115,3573,high
AO,115,3573,high
AO,115,3573,high
AO,235,3573,high
AO,235,3573,high
AO,115,3573,high
AO,115,3573,high
AO,255,3573,high
AO,55,3573,high
AO,255,3573,high
AO,255,3573,high
AO,255,3573,high
AO,235,3573,high
AO,255,3573,high
AO,55,3573,high
AO,235,3573,high
AO,115,3573,high
AO,115,3573,high
AO,235,3573,high
AO,115,3573,high
AO,115,3573,high
AO,115,3573,high
AO,115,3573,high
AO,55,3573,high
AO,115,3573,high
AO,235,3573,high
AO,235,3573,high
AO,255,3573,high
AO,235,3573,high
AO,115,3573,high
AO,235,3573,high
AO,115,3573,high
AO,15,3573,high
AO,115,3573,high
AO,235,3573,high
AO,115,3573,high
AH,272,6839,high
AH,292,6839,high
AH,212,6839,high
AH,12,6839,high
AH,132,6839,high
AH,112,6839,high
AH,332,6839,high
AH,192,6839,high
AH,172,6839,high
AH,32,6839,high
AH,32,6839,high
AH,292,6839,high
AH,332,6839,high
AH,32,6839,high
AH,32,6839,high
AH,332,6839,high
AH,12,6839,high
AH,72,6839,high
AH,352,6839,high
AH,32,6839,high
AH,32,6839,high
AH,152,6839,high
AH,272,6839,high
AH,32,6839,high
AH,72,6839,high
AH,332,6839,high
AH,172,6839,high
AH,232,6839,high
AH,272,6839,high
AH,132,6839,high
AH,252,6839,high
AH,252,6839,high
AH,32,6839,high
AH,32,6839,high
AH,272,6839,high
AH,152,6839,high
AH,112,6839,high
AH,112,6839,high
AH,332,6839,high
AH,132,6839,high
AH,212,6839,high
AH,32,6839,high
AH,52,6839,high
AH,152,6839,high
AH,52,6839,high
AH,152,6839,high
AH,332,6839,high
AH,352,6839,high
AH,292,6839,high
AH,112,6839,high
AH,192,6839,high
AH,352,6839,high
AH,252,6839,high
AH,72,6839,high
AH,232,6839,high
AH,272,6839,high
AH,132,6839,high
AH,152,6839,high
AH,252,6839,high
AH,192,6839,high
AH,12,6839,high
AH,52,6839,high
AH,192,6839,high
AH,52,6839,high
AH,232,6839,high
AH,172,6839,high
AH,32,6839,high
AH,252,6839,high
AH,132,6839,high
AH,272,6839,high
AH,272,6839,high
AH,192,6839,high
AH,112,6839,high
AH,32,6839,high
AH,72,6839,high
AH,52,6839,high
AH,252,6839,high
AH,132,6839,high
AH,332,6839,high
AH,272,6839,high
AH,52,6839,high
AH,252,6839,high
AH,52,6839,high
AH,12,6839,high
AH,152,6839,high
AH,212,6839,high
AH,52,6839,high
AH,332,6839,high
AH,152,6839,high
AH,172,6839,high
AH,312,6839,high
AH,292,6839,high
AH,312,6839,high
AH,272,6839,high
AH,72,6839,high
AH,232,6839,high
AH,212,6839,high
AH,292,6839,high
AH,332,6839,high
AH,72,6839,high
AH,152,6839,high
AH,132,6839,high
AH,352,6839,high
AH,312,6839,high
AH,152,6839,high
AH,72,6839,high
AH,72,6839,high
AH,252,6839,high
AH,132,6839,high
AH,212,6839,high
AH,352,6839,high
AH,72,6839,high
AH,52,6839,high
AH,132,6839,high
AH,312,6839,high
AH,312,6839,high
AH,72,6839,high
AH,212,6839,high
AH,312,6839,high
AH,52,6839,high
AH,132,6839,high
AH,292,6839,high
AH,272,6839,high
AH,232,6839,high
AH,252,6839,high
AH,312,6839,high
AH,12,6839,high
AH,72,6839,high
AH,352,6839,high
AH,72,6839,high
AH,172,6839,high
AH,332,6839,high
AH,312,6839,high
AH,72,6839,high
AH,312,6839,high
AH,312,6839,high
AH,132,6839,high
AH,12,6839,high
AH,252,6839,high
AH,52,6839,high
AH,32,6839,high
AH,272,6839,high
AH,32,6839,high
AH,312,6839,high
AH,152,6839,high
AH,72,6839,high
AH,332,6839,high
AH,292,6839,high
AH,312,6839,high
AH,252,6839,high
AH,32,6839,high
AH,72,6839,high
AH,152,6839,high
AH,32,6839,high
AH,312,6839,high
AH,132,6839,high
AH,352,6839,high
AH,12,6839,high
AH,32,6839,high
AH,172,6839,high
AH,32,6839,high
AH,132,6839,high
AH,272,6839,high
AH,12,6839,high
AH,32,6839,high
AH,172,6839,high
AH,332,6839,high
AH,312,6839,high
AH,252,6839,high
AH,272,6839,high
AH,12,6839,high
AH,72,6839,high
AH,312,6839,high
AH,72,6839,high
AH,312,6839,high
AH,332,6839,high
AH,152,6839,high
AH,152,6839,high
AH,272,6839,high
AH,12,6839,high
AH,312,6839,high
AH,232,6839,high
AH,12,6839,high
AH,152,6839,high
AH,312,6839,high
AH,132,6839,high
AH,12,6839,high
AH,72,6839,high
AH,72,6839,high
AH,312,6839,high
AH,292,6839,high
AH,212,6839,high
AH,352,6839,high
AH,212,6839,high
AH,112,6839,high
AH,232,6839,high
AH,92,6839,high
AH,292,6839,high
AH,332,6839,high
AH,132,6839,high
AH,232,6839,high
AH,12,6839,high
AH,352,6839,high
AH,352,6839,high
AH,52,6839,high
AH,192,6839,high
AH,252,6839,high
AH,272,6839,high
AH,292,6839,high
AH,152,6839,high
AH,172,6839,high
AH,192,6839,high
AH,232,6839,high
AH,192,6839,high
AH,132,6839,high
AH,52,6839,high
AH,92,6839,high
AH,52,6839,high
AH,232,6839,high
AH,92,6839,high
AH,12,6839,high
AH,152,6839,high
AH,192,6839,high
AH,212,6839,high
AH,92,6839,high
AH,172,6839,high
AH,92,6839,high
AH,112,6839,high
AH,212,6839,high
AH,192,6839,high
AH,112,6839,high
AH,112,6839,high
AH,292,6839,high
AH,352,6839,high
AH,352,6839,high
AH,112,6839,high
AH,272,6839,high
AH,172,6839,high
AH,192,6839,high
AH,152,6839,high
AH,212,6839,high
AH,92,6839,high
AH,112,6839,high
AH,272,6839,high
AH,252,6839,high
AH,112,6839,high
AH,52,6839,high
AH,292,6839,high
AH,252,6839,high
AH,172,6839,high
AH,52,6839,high
AH,192,6839,high
AH,12,6839,high
AH,92,6839,high
AH,52,6839,high
AH,232,6839,high
AH,292,6839,high
AH,132,6839,high
AH,92,6839,high
AH,292,6839,high
AH,332,6839,high
AH,12,6839,high
